cycle_number,cycle_normalized,lifecycle_stage,cycles_from_start,cycle_capacity_ah,avg_temp_c,avg_voltage_v,avg_current_a,internal_resistance,capacity_fade_rate,ir_growth_rate,ir_cumulative_growth,cap_normalized,arrhenius_factor,src_calce,src_nasa,src_stanford,chem_CS2,chem_CX2,chem_LFP,chem_NMC
451,0.9183673469200332,2,450,0.890046,35.17719161388709,3.8257,-0.05865,0.019779302,-0.0014279454545454,7.642399999999855e-05,0.0024673969999999,0.8336722488598483,3.3809844536551563e-09,0,0,1,0,0,1,0
1186,0.8537463976883737,2,1185,0.979122,37.792891625422925,3.8257,-0.05865,0.014715025,-0.0002635757575757,1.439999999987979e-07,-0.000256683,0.9334403621182928,3.9838426925300965e-09,0,0,1,0,0,1,0
288,0.3352803738278588,1,287,1.060136,31.995570641439013,3.8257,-0.05865,0.014666796,-8.529090909087935e-05,4.797999999998567e-06,-0.000325649,0.9952459631993992,2.7587996890890277e-09,0,0,1,0,0,1,0
903,0.8623326959764597,2,902,0.985336,32.72657888904425,3.8257,-0.05865,0.015436112,-0.0004505151515151,8.111999999999356e-06,0.0001386059999999,0.919378842462871,2.891850370799082e-09,0,0,1,0,0,1,0
37,0.0297619047616516,0,35,1.081803,31.191736043755697,3.8257,-0.05865,0.016912961,-1.938181818181885e-05,2.5919999999991783e-06,-0.00012587,1.0060466790228968,2.618865508521151e-09,0,0,1,0,0,1,0
179,0.1936542669563057,0,177,1.078679,33.06516566413658,3.8257,-0.05865,0.016673744,4.133333333382653e-06,3.346100000000199e-05,4.7408000000002254e-05,0.999282044440986,2.9554071937218726e-09,0,0,1,0,0,1,0
1572,0.7978669375276899,2,1571,0.421643,34.03493465930351,3.7775,-0.0729,0.094357,-0.0146985393939393,-0.0007049999999999,0.0567789999999999,0.3442000532247505,3.144446448073661e-09,1,0,0,0,1,0,0
723,0.8258877434040562,2,721,1.015959,30.568841167311483,3.8257,-0.05865,0.017828735,-0.0006486242424242,-3.121600000000058e-05,0.0008764809999999,0.928122422095321,2.514853341485165e-09,0,0,1,0,0,1,0
53,0.0955882352923605,0,52,1.065601,32.63430719262871,3.8257,-0.05865,0.015676988,-0.0002280121212121,-2.387800000000148e-05,-0.001359761,1.000395238363469,2.8747441050912007e-09,0,0,1,0,0,1,0
361,0.9999999999722222,2,360,0.825514,34.259705442185535,3.8257,-0.05865,0.021720689,-0.0020351939393939,0.0002774409999999,0.00466683,0.7759654990252421,3.1897819746106514e-09,0,0,1,0,0,1,0
700,0.7475935828797049,2,699,0.379471,34.03493465930351,3.8468,-0.0841,0.120473,-0.002069303030303,-5.3999999999998494e-05,0.08925,0.3643308665112582,3.144446448073661e-09,1,0,0,1,0,0,0
146,0.1391554702481847,0,145,0.969557,34.03493465930351,3.8631,-0.0224,0.091548,-0.0007796787878787,-0.000113,0.061046,0.9577772970239028,3.144446448073661e-09,1,0,0,1,0,0,0
651,0.6040892193252408,1,650,1.038439,34.108915383455304,3.8257,-0.05865,0.01531495,-8.440000000000198e-05,-2.998999999999884e-05,-0.0002233259999999,0.9788514198185458,3.159303832376274e-09,0,0,1,0,0,1,0
443,0.8185185185033608,2,442,0.983161,34.44199294167845,3.8257,-0.05865,0.018192489,-0.0010064424242423,0.0002000069999999,0.0008834339999999,0.9203765905022954,3.226978746863357e-09,0,0,1,0,0,1,0
962,0.9222648752310724,2,961,1.014611,34.03493465930351,3.8623,-0.0187,0.089651,0.002137812121212,0.001458,0.0591489999999999,1.0022839101885903,3.144446448073661e-09,1,0,0,1,0,0,0
1511,0.7811691670937343,2,1510,1.006125,37.17002076377545,3.8257,-0.05865,0.016032739,-0.0001456666666666,1.9227999999999607e-05,2.2935000000001704e-05,0.9410425006547194,3.8321491361835414e-09,0,0,1,0,0,1,0
225,0.2439824945268711,0,223,1.076338,33.04940100365292,3.8257,-0.05865,0.016770801,-1.217575757572374e-05,7.935999999999707e-05,0.0001444649999999,0.9971133554556286,2.952420357903973e-09,0,0,1,0,0,1,0
20,0.4130434781710775,1,19,1.7715725869786123,46.637301691869546,3.6458870173477007,-0.9776620652375614,0.016776592,0.1304776637922481,1.2765000000003121e-06,3.811000000000092e-05,14.8823723983327,6.801645724995748e-09,0,1,0,0,0,0,1
443,0.66868381239533,2,442,0.946836,32.58206711941847,3.8257,-0.05865,0.017550204,-0.0001854969696969,0.000116225,0.000450743,0.9265220050395088,2.865099660071622e-09,0,0,1,0,0,1,0
311,0.5904761904649433,1,310,1.055527,33.73339096895973,3.8257,-0.05865,0.01767407,-0.000220606060606,-4.445700000000122e-05,-0.0001059509999999,0.9911516972627824,3.084534895473843e-09,0,0,1,0,0,1,0
400,0.3390119250397018,1,398,1.077676,33.04679298119962,3.8257,-0.05865,0.016587606,-4.189090909090089e-05,8.02779999999996e-05,-0.0002803739999999,0.9979202201640488,2.9519264929582767e-09,0,0,1,0,0,1,0
689,0.7020408163193669,2,688,0.96559,32.58660483027968,3.8257,-0.05865,0.017287195,-0.0001851212121211,0.000219174,5.1748000000000766e-05,0.9424601431664098,2.865936247826226e-09,0,0,1,0,0,1,0
630,0.3120039682524206,0,629,1.01606,34.03493465930351,3.8097,-0.0346,0.075198,0.0053073999999999,-0.00081,0.021986,0.9401251513965494,3.144446448073661e-09,1,0,0,0,1,0,0
166,0.2481203007481485,0,165,1.030462,34.33173792420881,3.8257,-0.05865,0.013948771,-0.0002003333333333,1.1382000000000753e-05,0.000431775,0.970280360631812,3.204434349806775e-09,0,0,1,0,0,1,0
26,0.0138966092272712,0,25,1.071985,32.55802405578357,3.8257,-0.05865,0.01562288,1.474545454547097e-05,2.876000000000614e-06,-0.0001552289999999,1.002978100714632,2.860670658850481e-09,0,0,1,0,0,1,0
408,0.8238866396594354,2,407,0.974632,33.25570556770108,3.8257,-0.05865,0.018732134,-0.001055406060606,-0.0001165999999999,0.001080917,0.9174077727659512,2.99172289424025e-09,0,0,1,0,0,1,0
298,0.2573656845731598,0,297,1.041857,35.11266833982425,3.8257,-0.05865,0.015513657,-5.201212121209707e-05,-8.322999999999317e-06,-0.000226717,0.9956365637987696,3.367209169815183e-09,0,0,1,0,0,1,0
735,0.7017208412934827,2,734,1.033513,33.142430005071986,3.8257,-0.05865,0.015153272,-0.0001301818181818,-1.0454999999999492e-05,-0.000144234,0.9643309344328526,2.970085288812202e-09,0,0,1,0,0,1,0
256,0.1295073641435779,0,255,1.140111,34.03493465930351,3.8285,-0.0646,0.082854,-0.0005824484848484,-0.0015529999999999,0.045276,0.9307074157097912,3.144446448073661e-09,1,0,0,0,1,0,0
835,0.83399999999166,2,834,1.009624,36.47746111778807,3.8257,-0.05865,0.015939433,-0.0002084484848484,-2.382700000000057e-05,1.9977000000000883e-05,0.9568734788575416,3.669582496023096e-09,0,0,1,0,0,1,0
1137,0.9826989619292156,2,1136,0.894702,38.61568637340877,3.8257,-0.05865,0.016507972,-0.0006693818181818,4.197799999999807e-05,0.0010392619999999,0.8438745895941545,4.19247227294663e-09,0,0,1,0,0,1,0
594,0.5888778550090479,1,593,1.044941,33.46795405770449,3.8257,-0.05865,0.015253217,-3.788484848486664e-05,9.1269999999994e-06,-0.000181625,0.9797182190061064,3.0326475615577723e-09,0,0,1,0,0,1,0
384,0.4249165739663524,1,382,1.07188,35.48612924156793,3.8257,-0.05865,0.016364696,-0.0001343333333332,3.500000000000031e-05,-0.0001871819999999,0.9947232930511912,3.447643928560435e-09,0,0,1,0,0,1,0
259,0.3181257706495915,0,258,1.060442,34.12715471857294,3.8257,-0.05865,0.015268981,-6.128484848481175e-05,2.292999999998699e-06,-0.000172488,0.9968649444385432,3.1629764686822636e-09,0,0,1,0,0,1,0
498,0.5911799761550515,1,496,1.056039,33.786282225471766,3.8257,-0.05865,0.016860854,-0.0004659393939393,-0.0008340699999999,0.000686253,0.9786783881317386,3.094968765955372e-09,0,0,1,0,0,1,0
474,0.2782352941160104,0,473,1.207309,34.03493465930351,3.8249,-0.0362,0.098742,-0.0057999272727273,0.0013569999999999,0.043952,0.94833486897555,3.144446448073661e-09,1,0,0,0,1,0,0
645,0.6341222879621882,1,643,1.04392,34.32829019685052,3.8257,-0.05865,0.017269179,-0.0001440666666666,2.953999999999457e-06,0.0005813479999999,0.9715077019290188,3.2037316612656372e-09,0,0,1,0,0,1,0
321,0.6165703275411065,1,320,1.020076,34.39964126298271,3.8257,-0.05865,0.017705303,-0.000356109090909,2.5234999999998453e-05,0.0004406739999999,0.9479405666961248,3.218302099432398e-09,0,0,1,0,0,1,0
57,0.106870229005594,0,56,1.07597,31.2479906170034,3.8257,-0.05865,0.017531045,7.572727272734508e-05,0.0003674609999999,-0.000192813,1.0104067282193057,2.6284467316232514e-09,0,0,1,0,0,1,0
864,0.4797109505254046,1,863,1.043933,33.439858277621376,3.8257,-0.05865,0.015781693,-6.266060606061929e-05,1.8271999999999733e-05,3.58400000000092e-06,0.9767318923430158,3.027201564381344e-09,0,0,1,0,0,1,0
700,0.5707277187197815,1,698,1.060125,30.075043681945743,3.8257,-0.05865,0.01668648,-4.276363636355808e-05,-8.478999999998738e-06,0.000316776,0.9818490483207268,2.4350536032546754e-09,0,0,1,0,0,1,0
193,0.3958762886516314,1,192,1.060709,33.96905098309378,3.8257,-0.05865,0.017071076,-0.0001686727272727,2.4605999999999933e-05,-0.0004886799999999,0.9958642924607132,3.131268017886901e-09,0,0,1,0,0,1,0
214,0.3992467043239313,1,212,1.031568,32.34663823171894,3.8257,-0.05865,0.015460409,-0.0003262727272726,1.611099999999921e-05,-0.000280328,0.9617183931085276,2.821994977635639e-09,0,0,1,0,0,1,0
518,0.9961464354336004,2,517,0.828468,34.313918454605265,3.8257,-0.05865,0.021435045,-0.0015187333333333,7.071599999999845e-05,0.004170416,0.7698822689776107,3.200804016278598e-09,0,0,1,0,0,1,0
318,0.6289682539557744,1,317,1.019008,34.25194770411979,3.8257,-0.05865,0.01779831,-0.0004593333333333,1.194900000000068e-05,5.093200000000006e-05,0.9540889271312109,3.188207539729697e-09,0,0,1,0,0,1,0
440,0.3730834752949482,1,438,1.076145,32.90546470349909,3.8257,-0.05865,0.01664729,-8.321212121205348e-06,4.3503999999999765e-05,-0.00022069,0.996502525182374,2.925274734873988e-09,0,0,1,0,0,1,0
677,0.5862966175144294,1,676,1.040234,37.07898753653217,3.8257,-0.05865,0.015595623,-7.242424242422441e-05,1.866099999999968e-05,-9.102999999999887e-06,0.9716128694800986,3.810418328546956e-09,0,0,1,0,0,1,0
1197,0.9329173166853908,2,1196,0.947721,34.16572155294558,3.8257,-0.05865,0.01542563,-0.000663503030303,-2.910900000000112e-05,-0.000182843,0.8945701165265737,3.1707548341933837e-09,0,0,1,0,0,1,0
341,0.3116406966057595,0,340,1.053502,36.92158982828804,3.8257,-0.05865,0.015377604,-5.195757575758403e-05,-7.908000000000914e-06,-0.000125603,0.9914239870508132,3.773106062531711e-09,0,0,1,0,0,1,0
486,0.5687426556924942,1,484,1.055048,36.11181067459558,3.8257,-0.05865,0.016750105,-0.0002119393939394,1.0833000000001758e-05,5.082800000000276e-05,0.9812254995419606,3.586271983730336e-09,0,0,1,0,0,1,0
295,0.2324110671918386,0,294,1.052936,39.39830292422609,3.8257,-0.05865,0.014304599,-2.152727272722702e-05,4.998999999998588e-06,-0.00060952,0.9933358490566038,4.399946701924235e-09,0,0,1,0,0,1,0
148,0.1851385390404894,0,147,1.06005,34.94775012345669,3.8257,-0.05865,0.01522724,-2.403030303031139e-05,-4.246000000001152e-06,-0.0003265639999999,1.001788959483328,3.332228865350429e-09,0,0,1,0,0,1,0
1989,0.8890876565255408,2,1988,1.00184,35.75336628862756,3.8257,-0.05865,0.015966428,-4.4684848484827294e-05,4.082099999999991e-05,0.000368424,0.9349359811863078,3.506254411675207e-09,0,0,1,0,0,1,0
152,0.1356693620832375,0,151,1.062561,36.62354675295544,3.8257,-0.05865,0.015012192,2.4145454545500235e-05,-3.177000000000041e-06,6.362000000000034e-05,1.0002701751148952,3.703349372256454e-09,0,0,1,0,0,1,0
252,0.2910360884715828,0,250,1.080754,33.29977553721373,3.8257,-0.05865,0.016737945,-1.946060606054875e-05,1.670000000023042e-07,-9.290500000000076e-05,0.9996189299330536,3.000179206347324e-09,0,0,1,0,0,1,0
642,0.685561497318871,2,641,0.398316,34.03493465930351,3.8435,-0.0839,0.120259,-0.0085224242424242,0.00064,0.089036,0.3824239887245621,3.144446448073661e-09,1,0,0,1,0,0,0
843,0.9142236699140692,2,842,0.975353,38.350578227941135,3.8257,-0.05865,0.015781123,-0.000536206060606,7.743000000001027e-06,0.000497985,0.9224277834942348,4.124206024429569e-09,0,0,1,0,0,1,0
26,0.0558035714273258,0,25,1.078943,32.097049358044174,3.8257,-0.05865,0.017678592,4.787878787880157e-05,1.8224000000000712e-05,-0.00024768,1.009943649842744,2.776934795471577e-09,0,0,1,0,0,1,0
491,0.920903954784917,2,489,0.92374,35.63574045779215,3.8257,-0.05865,0.016978489,-0.0007318969696969,-6.407999999999414e-06,0.0012377519999999,0.8611916504293187,3.4803474299777557e-09,0,0,1,0,0,1,0
1058,0.4727191413216783,1,1057,1.039553,37.03305851508972,3.8257,-0.05865,0.015445527,-3.504848484845252e-05,8.00800000000032e-06,-0.0001524769999999,0.9701304639964164,3.799496478030422e-09,0,0,1,0,0,1,0
287,0.50980392155954,1,286,1.046213,32.54150738956122,3.8257,-0.05865,0.017572381,-0.0001844181818181,0.000125766,-0.0002703199999999,0.9764960635433244,2.8576316690574637e-09,0,0,1,0,0,1,0
102,0.055708769994177,0,101,1.280238,34.03493465930351,3.8262,-0.0324,0.094569,0.0001150181818181,0.0017989999999999,0.040967,0.9776801976379664,3.144446448073661e-09,1,0,0,0,1,0,0
68,0.1076672104387003,0,66,1.086306,32.593298560111855,3.8257,-0.05865,0.017480517,-4.54848484848723e-05,3.11500000000145e-06,4.411900000000218e-05,1.001417814684799,2.8671707271537942e-09,0,0,1,0,0,1,0
173,0.3385826771586893,1,172,1.074313,33.41457268581079,3.8257,-0.05865,0.017007155,-0.0001232424242423,-3.4912000000001525e-05,-0.000314838,1.0000474744522283,3.022307795899534e-09,0,0,1,0,0,1,0
265,0.2419798350115309,0,264,1.057092,36.81682686905497,3.8257,-0.05865,0.015342637,-6.616969696972148e-05,-3.974000000000338e-06,-0.00016057,0.9948024449118448,3.748453226880658e-09,0,0,1,0,0,1,0
1598,0.8877153974380895,2,1597,0.961543,34.650452866012,3.8257,-0.05865,0.015423147,-0.0003051393939393,-2.2630000000000917e-05,-0.0003549619999999,0.899645584495538,3.269993052823679e-09,0,0,1,0,0,1,0
700,0.6280323450078344,1,699,1.034379,38.2342464117467,3.8257,-0.05865,0.01508285,-8.084242424242164e-05,1.450300000000078e-05,0.0001342779999999,0.9737402967595932,4.094566034221185e-09,0,0,1,0,0,1,0
897,0.8515699333886626,2,895,0.993264,33.269386721469985,3.8257,-0.05865,0.01799351,-0.0005147393939393,1.0032000000000096e-05,0.001015283,0.9171632929322402,2.9943457915857327e-09,0,0,1,0,0,1,0
182,0.3358070500865341,1,181,1.014768,36.91352920932472,3.8257,-0.05865,0.013781473,-0.0002382787878787,-4.169000000000048e-06,0.0006088389999999,0.965274514541404,3.771204085608616e-09,0,0,1,0,0,1,0
758,0.7193149381472949,2,756,1.040404,33.82998663081386,3.8257,-0.05865,0.017464297,-0.0001993818181817,-2.0360000000003986e-06,0.00048607,0.9606915770831064,3.103614244805315e-09,0,0,1,0,0,1,0
1140,0.6282404853798773,1,1139,0.998661,34.03493465930351,3.8135,-0.0483,0.10022,-0.001027109090909,0.0004699999999999,0.046618,0.7626481043785057,3.144446448073661e-09,1,0,0,0,1,0,0
679,0.9671428571290408,2,677,0.906661,32.94061881228277,3.8257,-0.05865,0.019549405,-0.0011190363636363,1.943800000000009e-05,0.0024903659999999,0.8467563735937376,2.93188384092922e-09,0,0,1,0,0,1,0
772,0.3824404761885792,1,771,1.200862,34.03493465930351,3.8239,-0.028,0.083805,-3.676363636360798e-05,-1.2999999999999123e-05,0.030593,1.111116045859854,3.144446448073661e-09,1,0,0,0,1,0,0
109,0.221311475405301,0,108,1.030734,32.37646843959246,3.8257,-0.05865,0.016913842,-0.0002411757575757,4.744899999999802e-05,-0.000950281,0.9859463988842826,2.82742416282869e-09,0,0,1,0,0,1,0
922,0.456845238092972,1,921,0.991634,34.03493465930351,3.8021,-0.0448,0.076263,-0.0101528121212121,8.099999999999774e-05,0.0230509999999999,0.9175246189988444,3.144446448073661e-09,1,0,0,0,1,0,0
279,0.4026162790639154,1,277,1.042004,32.53552338946377,3.8257,-0.05865,0.016173275,-0.0001422787878787,-3.417999999998089e-06,-0.003712857,0.9773338210604312,2.856531356786565e-09,0,0,1,0,0,1,0
180,0.1835897435878606,0,179,0.978786,34.03493465930351,3.864,-0.0187,0.088654,0.0009977151515151,-0.0008289999999999,0.058209,0.9353627210385084,3.144446448073661e-09,1,0,0,1,0,0,0
376,0.37499999999625,1,375,1.047319,35.94649956533623,3.8257,-0.05865,0.015761608,-4.438787878785188e-05,2.6814000000000004e-05,-0.0001578479999999,0.9925990022063674,3.549167324325884e-09,0,0,1,0,0,1,0
1251,0.9520182787437014,2,1250,0.91662,36.95226788401645,3.8257,-0.05865,0.016356893,-0.000506206060606,1.1739999999999667e-05,0.00078822,0.8604272191704184,3.780352701607955e-09,0,0,1,0,0,1,0
1057,0.8042650418826789,2,1056,1.002441,36.17758712241862,3.8257,-0.05865,0.015963089,-0.000255212121212,-2.4120000000002477e-06,0.0003944159999999,0.9409870197163636,3.601132260887885e-09,0,0,1,0,0,1,0
490,0.7960848286982694,2,488,1.006044,36.7953673170499,3.8257,-0.05865,0.017542817,-0.0006132848484848,-1.6886000000000678e-05,0.0001064189999999,0.9274278002300952,3.743421226114568e-09,0,0,1,0,0,1,0
1034,0.512400793648252,1,1033,1.177201,34.03493465930351,3.8245,-0.0267,0.083365,-0.0001774606060606,-0.001564,0.0301529999999999,1.0892233414849215,3.144446448073661e-09,1,0,0,0,1,0,0
339,0.7027027026880935,2,338,0.936883,31.580917771300467,3.8257,-0.05865,0.017337082,-0.0003781878787878,-2.4322000000000232e-05,5.897700000000172e-05,0.9299188378235396,2.6857983428690507e-09,0,0,1,0,0,1,0
444,0.8842315369084983,2,443,0.947674,33.16639311386451,3.8257,-0.05865,0.020153001,-0.001758412121212,4.865399999999867e-05,0.0018155759999999,0.8846539094523435,2.9746509023405143e-09,0,0,1,0,0,1,0
1846,0.9544749094622118,2,1845,0.921863,36.92910063604855,3.8257,-0.05865,0.016057996,-0.0003957212121212,-0.0001253949999999,4.8192000000002455e-05,0.8622310973100377,3.774879080724016e-09,0,0,1,0,0,1,0
1176,0.6531406336817502,1,1175,1.025467,33.38433826502989,3.8257,-0.05865,0.015750773,-7.663636363637351e-05,-6.726000000002036e-06,-2.7335999999999333e-05,0.9594546043139888,3.016465559326328e-09,0,0,1,0,0,1,0
263,0.3723252496380552,1,261,1.071526,32.245354754253334,3.8257,-0.05865,0.016814448,-0.0001023999999999,3.9999999978945774e-09,0.000333764,0.9941493665060976,2.8036309036185132e-09,0,0,1,0,0,1,0
602,0.4901960784273677,1,600,1.063847,32.073094006535925,3.8257,-0.05865,0.016805068,1.195757575762592e-05,1.6389999999998073e-05,1.7639999999999323e-05,0.986489456304936,2.7726441402502956e-09,0,0,1,0,0,1,0
131,0.0792682926824435,0,130,1.068355,33.84018716726681,3.8257,-0.05865,0.015813885,-6.206060606056015e-05,3.267000000001241e-06,-0.0006155909999999,1.0024790914627109,3.1056352039608362e-09,0,0,1,0,0,1,0
146,0.2584670231682983,0,145,1.06615,32.58853474942352,3.8257,-0.05865,0.017103424,-0.0001250666666666,-5.945400000000045e-05,-0.000739277,0.9951045132747492,2.8662921207675355e-09,0,0,1,0,0,1,0
784,0.812045690541931,2,782,1.003443,35.27659116960148,3.8257,-0.05865,0.017572928,-0.0003586909090908,7.191100000000089e-05,0.00081646,0.9262810127914352,3.4023045755238807e-09,0,0,1,0,0,1,0
616,0.9999999999837134,2,614,0.881109,34.73620330760494,3.8257,-0.05865,0.020129407,-0.0012961515151515,0.0002038499999999,0.0038690529999999,0.8212015273763668,3.287835971206006e-09,0,0,1,0,0,1,0
685,0.6377217553628598,1,683,1.043452,31.45215748796921,3.8257,-0.05865,0.016460288,-0.0001515878787878,9.153000000001328e-06,2.270899999999923e-05,0.9696364834262128,2.663485467533902e-09,0,0,1,0,0,1,0
1730,0.8576388888846348,2,1729,0.619592,34.03493465930351,3.7603,-0.0116,0.081202,-0.0429553212121211,0.0320019999999999,0.0279899999999999,0.5732870330532556,3.144446448073661e-09,1,0,0,0,1,0,0
322,0.2805944055919528,0,321,1.057391,36.78673963143751,3.8257,-0.05865,0.014981704,-2.5242424242413504e-05,-4.696000000000214e-06,-0.0001520749999999,0.990560832325496,3.741399848264061e-09,0,0,1,0,0,1,0
148,0.1149335418286557,0,147,1.176637,34.03493465930351,3.8228,-0.0701,0.088765,-0.0006243575757575,0.0020189999999999,0.050467,0.9422488336373698,3.144446448073661e-09,1,0,0,0,1,0,0
424,0.3588435374119146,1,422,1.072793,33.59418339909093,3.8257,-0.05865,0.016498141,5.749696969696862e-05,3.714500000000232e-05,-0.0005406899999999,0.99766762980784,3.0572241827519004e-09,0,0,1,0,0,1,0
268,0.1455834242085846,0,267,1.066524,33.752951481457,3.8257,-0.05865,0.015428128,-3.3418181818134175e-05,5.7799999999986335e-06,-0.000137049,1.000051572056947,3.0883899160386424e-09,0,0,1,0,0,1,0
1183,0.681268011523451,2,1182,0.766617,34.03493465930351,3.8251,-0.0945,0.086739,0.0035102424242423,-0.000795,0.050549,0.60607787920138,3.144446448073661e-09,1,0,0,0,1,0,0
490,0.372429550644536,1,489,1.050169,36.64224134973304,3.8257,-0.05865,0.015491625,-5.6151515151524416e-05,3.120000000005757e-07,-7.70479999999997e-05,0.9857890863487369,3.707690577615921e-09,0,0,1,0,0,1,0
45,0.0665658093787206,0,44,1.018705,31.767064136585432,3.8257,-0.05865,0.017177438,-0.0001508787878787,0.000213746,7.797699999999991e-05,0.9968490838368764,2.718352654890289e-09,0,0,1,0,0,1,0
529,0.5659163987077608,1,528,1.051897,33.328627293821995,3.8257,-0.05865,0.015625942,-3.478787878786399e-05,-6.782000000000316e-06,-0.00013505,0.9854057608789332,3.0057270111199755e-09,0,0,1,0,0,1,0
653,0.3596249310515189,1,652,1.158281,34.03493465930351,3.8236,-0.0396,0.094927,-0.0006166242424242,-0.000655,0.041325,0.8845452150305658,3.144446448073661e-09,1,0,0,0,1,0,0
432,0.8551587301417627,2,431,0.94263,34.721089799185926,3.8257,-0.05865,0.019303188,-0.0009377454545454,5.4596000000000505e-05,0.0015558099999999,0.8825768250903755,3.284684828442266e-09,0,0,1,0,0,1,0
298,0.3528009535118855,1,296,1.072047,34.47344674720153,3.8257,-0.05865,0.016435154,-0.0001191515151515,1.55330000000016e-05,0.000260553,0.9935137148925997,3.233436315073526e-09,0,0,1,0,0,1,0
828,0.9462242562820798,2,827,0.931018,35.463926973766576,3.8257,-0.05865,0.016460972,-0.0009295575757575,2.263300000000107e-05,0.001017505,0.8719340077657755,3.442814307302191e-09,0,0,1,0,0,1,0
1042,0.5385411277778658,1,1041,1.035706,35.51937954833237,3.8257,-0.05865,0.016193954,-3.669090909087109e-05,3.004000000000895e-06,0.00018415,0.9687100153391448,3.454888181546721e-09,0,0,1,0,0,1,0
2,0.0370370370233196,0,1,1.804783321452588,30.02321400619552,3.677932362103996,-0.9969604106618356,0.016776592,-9.664545454543671e-05,1.2765000000003121e-06,3.811000000000092e-05,1.0000546075658434,2.426811177474602e-09,0,1,0,0,0,0,1
634,0.5374149659818247,1,632,1.062832,31.488137327883724,3.8257,-0.05865,0.017183589,-5.459393939393805e-05,2.7052999999999106e-05,0.0001447579999999,0.9884041770629804,2.6697035825485023e-09,0,0,1,0,0,1,0
375,0.3240901213143493,0,374,1.038239,35.08103192315105,3.8257,-0.05865,0.015563527,-4.608484848485511e-05,-2.7314999999999975e-05,-0.000176847,0.992179070987545,3.360473429573154e-09,0,0,1,0,0,1,0
133,0.1264367816079843,0,132,1.071748,34.97663847320767,3.8257,-0.05865,0.015539009,-1.6945454545468388e-05,-9.224999999999858e-06,-0.000506735,1.0024140288654626,3.338332622128607e-09,0,0,1,0,0,1,0
1448,0.8043357420744618,2,1447,1.000567,34.30359731344519,3.8257,-0.05865,0.0155256,-0.0001505515151515,-1.1699999999999905e-06,-0.0002525089999999,0.9361574922202616,3.1987029948907926e-09,0,0,1,0,0,1,0
639,0.9593984962261743,2,638,0.898222,36.35808958601388,3.8257,-0.05865,0.015446172,-0.0005632727272727,9.531999999999596e-06,0.0019291759999999,0.8457635178079612,3.642195760979299e-09,0,0,1,0,0,1,0
968,0.9280230326206524,2,967,1.012234,34.03493465930351,3.8636,-0.0137,0.088326,-8.355757575755075e-05,0.001253,0.057824,0.9999357897222066,3.144446448073661e-09,1,0,0,1,0,0,0
266,0.1909221902003536,0,265,1.041821,36.209434809973565,3.8257,-0.05865,0.014672944,-3.1945454545431805e-05,-1.383999999999934e-05,-0.000298764,0.993214095385909,3.608347149552655e-09,0,0,1,0,0,1,0
1726,0.9405670665161364,2,1725,0.928659,32.62015104438304,3.8257,-0.05865,0.015906658,-0.0003702727272726,-4.316000000000736e-06,0.000341481,0.8707791787665653,2.8721277523710923e-09,0,0,1,0,0,1,0
210,0.1066870852470307,0,209,1.14111,34.03493465930351,3.8279,-0.0683,0.082915,-0.0018873636363636,0.0005549999999999,0.046759,0.9210358515572158,3.144446448073661e-09,1,0,0,0,1,0,0
221,0.1720093823286004,0,220,1.164402,34.03493465930351,3.8251,-0.0757,0.085787,-0.0006701272727272,-0.000877,0.047489,0.9324510672238088,3.144446448073661e-09,1,0,0,0,1,0,0
942,0.6779538904850292,2,941,1.007812,36.22343833712301,3.8257,-0.05865,0.014961133,-7.917575757577962e-05,8.862000000000106e-06,-1.0575000000000516e-05,0.9607918096285863,3.611523661075559e-09,0,0,1,0,0,1,0
933,0.7269890795575118,2,932,1.019144,33.94385089239712,3.8257,-0.05865,0.015589107,-8.998787878788001e-05,-2.4034000000000905e-05,-1.9365999999999828e-05,0.961987511975949,3.126240477485837e-09,0,0,1,0,0,1,0
546,0.5810234541515882,1,545,1.054332,34.45116622961139,3.8257,-0.05865,0.015647732,-7.356969696966473e-05,5.379999999999274e-06,-9.66599999999984e-05,0.9866137893410016,3.2288608556821144e-09,0,0,1,0,0,1,0
272,0.5553278688410793,1,271,0.995397,32.72354640179192,3.8257,-0.05865,0.017541254,-0.0001683878787878,5.225299999999864e-05,-0.0003228689999999,0.952144867259854,2.891286727541194e-09,0,0,1,0,0,1,0
243,0.3252688171999291,0,242,1.032857,32.963430559301635,3.8257,-0.05865,0.017015893,-9.614545454547088e-05,-2.2220999999999352e-05,-0.0009178329999999,0.9947213720387772,2.936179708275929e-09,0,0,1,0,0,1,0
1362,0.6947422154124822,2,1361,0.566213,34.03493465930351,3.811,-0.1097,0.09571,-0.0006907757575757,-0.001388,0.059554,0.4570133226575578,3.144446448073661e-09,1,0,0,0,1,0,0
116,0.1064425770298184,0,114,1.079274,30.82853794547136,3.8257,-0.05865,0.016299363,-2.5133333333356124e-05,-1.5420999999998103e-05,-0.000138216,1.0029243760262496,2.5577578681098173e-09,0,0,1,0,0,1,0
504,0.5653153153089492,1,502,1.062246,33.89570133759126,3.8257,-0.05865,0.016962364,-5.466060606059817e-05,-7.575199999999838e-05,0.0002293699999999,0.984195370349781,3.1166545571802807e-09,0,0,1,0,0,1,0
644,0.6125954198414829,1,642,1.049496,33.9218568990654,3.8257,-0.05865,0.017329631,-9.070303030304348e-05,-3.3287999999999374e-05,0.000472758,0.9726913206316076,3.121858493652776e-09,0,0,1,0,0,1,0
